RA,Dec,PGC#,NSAID,othername,vhelio,vhelio_err,distance,i,z,I,K
54.4305,-22.90809,13381,,ESO482-017,1474.0,38.0,21.345965624,,,13.23,12.301
54.45675,72.57135,13384,,NGC_1343,2215.0,,23.1,,,10.77,8.573
54.4674,-19.00833,13386,,NGC_1390,1231.0,6.0,17.8195401462,,,12.7,11.517
54.4875,-44.09868,13390,,PGC013390,1047.0,31.0,15.1498240945,,,15.28,
54.52725,-35.43993,13398,,NGC1396,868.0,,20.0,,,13.61,11.715
54.5382,-34.51858,13399,,ESO358-042,1041.0,,20.7,,,14.04,12.995
54.5568,-33.12725,13404,,ESO358-043,1407.0,,21.1,,,13.28,11.844
54.5736,-23.41918,13408,,ESO482-018,1687.0,25.0,24.4478085419,,,13.12,11.253
54.62115,-35.45063,13418,,NGC_1399,1422.0,,20.9,,,,6.302
54.6237,-23.02746,13419,,g0338297-230139,1664.0,,20.2,,,9.05,6.886
54.66075,-18.42791,13425,,NGC_1393,2085.0,17.0,30.2437403791,,,10.83,9.153
54.6632264196,-5.34733656726,13426,11645,03383916-0520504,3919.70898438,162.500259399,57.1276224522,14.1641440795,13.9277053283,13.44,11.109
54.68715,-44.10072,13429,,g0338449-440602,1022.0,,19.8,,,10.0,8.149
54.71625,-35.59424,13433,,g0338519-353539,1942.0,,20.2,,,8.71,6.816
54.71715,-26.3379,13434,,g0338521-262016,1407.0,,22.7,,,8.39,6.49
54.7953,-22.38858,13445,,NGC_1403,1876.0,8.0,27.2001480324,,,11.64,9.806
54.8049,-35.37163,13449,,PGC013449,830.0,25.0,12.0013002728,,,14.1,
54.84105,-22.72471,13457,,NGC_1401,1518.0,,22.7,,,11.15,9.341
54.84705,-31.32142,13458,,g0339233-311917,1075.0,,20.0,,,10.63,8.604
54.84015,-21.41442,13460,,PGC013460,1588.0,29.0,23.006106904,,,13.88,
54.8755472524,-13.1149485076,13464,133497,g0339291-130654,3842.34960938,157.500244141,55.988751684,13.5371557634,13.4028726976,12.52,10.847
54.8877,19.7843,13465,,UGC02809,1288.0,7.0,18.6465717491,,,,
54.87855,-18.68815,13470,,g0339308-184117,569.0,,24.5,,,9.86,7.788
54.89505,-20.0148,13471,,ESO548-063,1969.0,25.0,28.5544738135,,,13.47,11.947
54.92145,-23.84421,13477,,ESO482-027,1631.0,11.0,23.6323005447,,,15.77,13.041
55.00035,-19.42636,13490,,g0340001-192535,1691.0,18.0,24.5060591131,,,12.79,10.704
55.0113,-19.3665,13491,,ESO548-065,1221.0,34.0,17.6744468825,,,14.06,12.896
55.0296,-18.44346,13495,,IC_0343,1817.0,17.0,26.3409521068,,,12.19,10.478
55.00965,71.4058,13498,,UGC_02800,1175.0,,16.1,,,,10.743
55.03875,-35.62451,13500,,NGC1427A,2029.0,,19.0,,,12.34,13.873
55.03215,66.71289,13501,,PGC013501,1496.0,,22.6,,,,9.816
55.0494,-18.58036,13505,,NGC_1407,1779.0,,28.8,,,8.76,6.678
55.08,-18.93148,13511,,ESO_548-_G_068,1688.0,11.0,24.4623711847,,,12.09,10.293
55.0788,-15.53029,13512,,03401891-1531487,1611.0,68.0,23.3410476886,,,12.98,11.19
55.12245,-26.86225,13520,,g0340294-265144,1790.0,8.0,25.947760751,,,11.41,9.625
55.14645,-45.35488,13521,,IC1986,1566.0,,20.0,,,13.93,
55.1508,-21.52578,13522,,ESO548-069,1653.0,39.0,23.9526786865,,,15.39,
55.1727,-26.78644,13529,,ESO482-032,1731.0,7.0,25.0885648254,,,14.46,13.503
55.1724,-22.28594,13531,,ESO548-070,1737.0,70.0,25.1759406823,,,14.2,
55.17315,-22.65106,13532,,ESO482-031,1625.0,30.0,23.5449246879,,,13.58,12.365
55.17555,-37.51088,13534,,g0340421-373039,1560.0,,22.9,,,11.56,9.881
55.2381,-21.71388,13543,,NGC1414,1758.0,39.0,25.4817561812,,,13.29,11.986
55.2369,-22.56447,13544,,g0340569-223352,1584.0,,22.7,,,10.24,8.281
55.2513,-19.45481,13545,,ESO548-072,2035.0,7.0,29.5156082387,,,16.16,
55.26195,-22.71917,13548,,NGC_1416,2164.0,18.0,31.3941891608,,,12.35,10.527
55.2684,-19.09415,13549,,ESO548-073,984.0,39.0,14.2357365334,,,13.93,12.907
55.2651,-33.77946,13550,,g0341036-334646,1308.0,,20.0,,,,10.431
55.28805,-18.31417,13552,,g0341091-181851,1327.0,28.0,19.2124354775,,,12.74,11.022
55.29945,24.01256,13557,,UGC02816,1260.0,10.0,18.2403106108,,,,12.062
55.3107,-23.83881,13561,,g0341147-235020,1888.0,6.0,27.3748997461,,,11.97,10.426
55.37955,-21.68143,13569,,g0341311-214054,1656.0,7.0,23.9963666149,,,12.46,10.725
55.38255,-19.90505,13570,,ESO548-076,1484.0,18.0,21.4915920521,,,12.96,11.388
55.38585,-34.88838,13571,,g0341326-345318,1716.0,5.0,24.8701251833,,,12.59,11.174
55.4361,-18.26706,13575,,IC_0346,2033.0,24.0,29.4864829531,,,11.71,9.75
55.455,77.00783,13578,,03414910+7700270,2429.0,16.0,35.2670199662,,,,10.854
55.48365,-18.89523,13582,,g0341561-185343,2044.0,20.0,29.646672024,,,12.5,10.652
55.50645,-47.22207,13586,,g0342015-471319,1074.0,,16.8,,,9.01,7.055
55.54785,-29.89342,13602,,g0342115-295336,1510.0,,21.9,,,9.83,8.308
55.5801,-22.75623,13608,,ESO482-036,1552.0,15.0,22.481851763,,,13.4,11.851
55.58085,-35.39278,13609,,g0342194-352334,1416.0,,19.6,,,9.86,8.135
55.5957,-35.15338,13611,,NGC_1428,1640.0,,20.7,,,11.73,10.029
55.63065,-16.00215,13612,,PGC013612,1564.0,7.0,22.6566034767,,,13.82,11.968
55.6116,-41.1449,13616,,ESO302-001,1704.0,40.0,24.6953734696,,,13.66,12.182
55.6221,-13.48802,13620,,g0342293-132917,2087.0,,22.9,,,10.51,8.485
55.68135,-17.50614,13631,,ESO548-082,1724.0,5.0,24.9866263258,,,14.46,
55.68135,-43.30203,13632,,ESO249-015,1074.0,43.0,15.5415759065,,,14.75,
55.6422,71.3079,13633,,UGC02813,1407.0,,16.1,,,,
55.68915,-33.9202,13635,,PGC013635,1245.0,33.0,18.0226707153,,,12.98,11.761
55.7046,-22.10836,13638,,NGC_1426,1443.0,,24.1,,,10.36,8.665
55.7337481678,-12.9161094108,13646,133549,g0342561-125459,2220.87963867,185.000289917,22.9,12.1255056893,11.7669260537,11.8,9.367
55.73925,-19.02028,13648,,ESO549-002,1112.0,5.0,16.0929303084,,,13.6,12.946
55.7601,-36.27321,13655,,ESO358-054,895.0,,19.0,,,13.37,13.155
55.84425,-33.94002,13671,,ESO358-056,1173.0,,21.7,,,13.79,12.715
55.8981,-16.01442,13684,,PGC013684,1214.0,13.0,17.5728815979,,,12.76,11.909
55.9044,-35.85304,13687,,g0343371-355111,1387.0,,19.0,,,10.6,9.024
55.9095,-21.23687,13689,,ESO549-006,1620.0,6.0,23.4721114738,,,14.23,
55.9398,68.30131,13693,,UGC_02826,1353.0,,16.1,,,,8.997
55.93815,-80.1053,13695,,ESO015-001,1632.0,,22.7,,,13.47,
55.99185,22.66329,13706,,UGC02840,3650.0,5.0,53.157015422,,,,14.322
55.9878,-24.92312,13708,,ESO482-039,1381.0,7.0,19.9959391013,,,,
56.0016,69.3235,13712,,UGC02827,1523.0,,22.6,,,,12.094
56.0043,-14.3587,13716,,g0344010-142131,1583.0,3.0,22.93329369,,,11.73,9.892
56.04795,-19.31949,13718,,ESO549-007,1526.0,12.0,22.10322305,,,,12.427
56.1327,-44.64456,13727,,NGC_1448,1163.0,,16.8,,,9.75,7.655
56.2083,-21.92072,13738,,NGC_1439,1670.0,,26.7,,,10.3,8.561
56.23695,-23.70002,13743,,PGC013743,1855.0,39.0,26.8943325335,,,14.28,13.53
56.26215,-18.26603,13752,,NGC_1440,1534.0,,27.7,,,10.14,8.166
56.265,-35.9727,13753,,g0345036-355822,938.0,,19.7,,,12.14,10.598
56.30115,-35.57055,13756,,ESO358-060,803.0,2.0,11.6095484608,,,15.15,
56.3088,-36.93679,13758,,PGC013758,1929.0,,19.7,,,,14.042
56.32125,76.63835,13759,,IC_0334,2536.0,,32.8,,,,7.625
56.32185,-23.00255,13760,,g0345172-230009,1553.0,7.0,22.4964144058,,,11.27,9.615
56.3244,-51.99731,13761,,FAIRALL_0756,3300.0,190.0,48.01968984,,,,10.925
56.3427,-18.63356,13765,,NGC_1452,1737.0,,27.7,,,10.54,8.639
56.43885,-36.34703,13785,,PGC013785,1222.0,51.0,17.6889562089,,,14.88,10.775
56.5137,-3.20914,13793,,g0346033-031233,3892.0,45.0,56.7196957811,,,12.93,10.757
56.47875,-36.35695,13794,,g0345549-362125,1497.0,,19.0,,,12.3,10.77
56.53005,-4.06918,13801,,g0346072-040409,3907.0,35.0,56.9405230761,,,12.07,9.897
56.5572,-36.6964,13805,,g0346137-364147,1341.0,,20.0,,,11.53,9.956
56.5791,-34.94359,13809,,g0346190-345637,1932.0,,19.0,,,10.74,9.142
56.6139,-3.96889,13814,,g0346273-035808,3907.0,17.0,56.9405230761,,,10.2,8.082
56.6475,-40.64824,13818,,ESO302-006,1407.0,30.0,20.3731815869,,,12.9,12.095
56.6499,-4.45258,13820,,g0346359-042712,3793.0,8.0,55.2622356342,,,12.09,9.567
56.6589,-16.55027,13821,,g0346381-163301,1233.0,,22.7,,,11.61,9.73
56.7054,68.10139,13826,,IC_0342,29.0,,3.28,,,,4.362
56.74125,-3.46134,13830,,g0346579-032741,3987.0,4.0,58.1182686494,,,12.46,10.099
56.7310333751,-11.806200956,13831,133566,PGC013831,3923.60693359,172.500274658,57.1850073577,15.2423130062,14.9801860836,14.37,12.289
56.77005,-33.70975,13840,,g0347048-334236,1050.0,,19.0,,,10.07,8.701
56.8062,-38.96867,13843,,ESO302-008,1106.0,37.0,16.0058743502,,,13.77,
56.8197640262,-11.7046970066,13849,133568,PGC013849,3901.29956055,170.000274658,56.8566022345,14.2510811791,14.1242997155,13.08,11.522
56.8548,-68.22069,13853,,g0347251-681314,1338.0,,15.6,,,12.19,11.39
56.89215,-38.57657,13854,,ESO302-009,992.0,,16.8,,,13.27,
56.9694,-36.47167,13864,,ESO358-066,1859.0,,20.0,,,14.16,13.203
57.05865,-21.47447,13871,,ESO_549-_G_018,1576.0,29.0,22.8313551903,,,11.63,10.622
57.0864,70.13286,13880,,UGC_02855,1200.0,,16.1,,,9.99,7.003
57.11295,-16.39295,13881,,g0348271-162334,1450.0,,21.0,,,10.38,8.322
57.1806,-48.41998,13886,,ESO201-002,1479.0,5.0,21.4187788381,,,15.99,
57.2823,-48.85817,13912,,IC_2000,977.0,,16.8,,,11.15,10.179
57.3249,-44.2271,13919,,ESO249-021,1248.0,6.0,18.0661986944,,,,
57.42615,-26.99348,13926,,g0349423-265936,1525.0,,22.7,,,12.32,10.787
57.45435,-35.94556,13930,,PGC013930,1329.0,54.0,19.2414541302,,,13.88,13.49
57.4584,-71.63462,13931,,ESO_054-_G_021,1428.0,,15.6,,,11.3,10.329
57.5187,-4.29473,13935,,g0350045-041741,3862.0,45.0,56.2780411912,,,,10.42
57.5619,70.09469,13943,,UGC_02866,1232.0,,16.1,,,11.23,8.187
57.65295,-35.90937,13950,,g0350367-355434,1430.0,,19.4,,,12.76,11.266
57.6807,-2.86144,13951,,03504340-0251410,3749.0,21.0,54.6144755689,,,12.69,10.806
57.68985,74.12679,13957,,UGC_02864,2463.0,11.0,35.7639582028,,,,11.673
57.7659,36.89601,13969,,UGC02877,3818.0,5.0,55.6302811259,,,,
57.85215,-15.4023,13976,,g0351245-152408,1661.0,,22.7,,,12.83,10.783
57.8871,-46.5959,13979,,PGC013979,1109.0,108.0,16.0494023293,,,14.78,
57.91995,-38.4534,13985,,ESO302-014,881.0,,16.8,,,,13.693
57.9399,-49.41942,13986,,IC2004,1097.0,42.0,15.8752904129,,,13.52,
57.94695,32.97533,13987,,UGC02879,3933.0,6.0,57.3232903874,,,,
58.0038,-33.46761,13998,,ESO359-003,1578.0,,19.0,,,12.72,11.647
58.0017,-83.83126,13999,,IC_2051,1735.0,,22.7,,,10.33,8.072
58.03305,-44.53281,14001,,NGC1476,1690.0,7.0,24.4914964703,,,12.84,11.764
58.08885,-42.13971,14010,,ESO302-016,1700.0,64.0,24.6371228984,,,14.45,
58.1109,-23.04431,14013,,ESO482-049,1493.0,27.0,21.6226558374,,,14.18,
58.19835,-47.4775,14022,,NGC_1483,1143.0,,16.8,,,11.81,10.583
58.2039,-43.39771,14023,,ESO249-025,1475.0,108.0,21.3605282668,,,13.17,
58.32615,-10.44665,14037,,PGC014037,2550.0,15.0,37.0355354554,,,13.52,12.069
58.3962,-48.98994,14041,,IC2009,1584.0,,20.0,,,13.16,
58.5138,-36.0633,14061,,ESO359-005,1388.0,6.0,20.0975043859,,,15.24,
58.5537,-43.75734,14066,,ESO249-026,930.0,8.0,13.4522329095,,,14.53,
58.5768,-36.97015,14071,,NGC1484,1043.0,,19.0,,,12.25,12.32
58.6386,-2.91799,14074,,A0352-0303,3961.0,34.0,57.7355013381,,,11.72,9.324
58.6026,6.58993,14076,,UGC02899,3470.0,5.0,50.513401044,,,,12.235
58.61865,-35.9672,14077,,g0354285-355802,1364.0,,20.2,,,10.32,8.478
58.62285,-44.75316,14078,,ESO249-027,1233.0,5.0,17.8485587989,,,13.84,
58.62075,-20.42722,14079,,g0354290-202538,1728.0,21.0,25.044876897,,,13.05,11.168
58.66215,-20.50232,14084,,g0354389-203008,1916.0,,22.7,,,10.96,8.469
58.76625,-20.38338,14099,,ESO549-035,1817.0,12.0,26.3409521068,,,14.36,
58.84485,-28.15825,14106,,g0355228-280930,1555.0,,22.7,,,11.9,10.418
58.84005,-43.9386,14109,,PGC014109,873.0,216.0,12.6252013066,,,15.52,
58.94205,-42.36715,14117,,NGC1487,856.0,,16.8,,,10.6,9.907
58.94565,-42.36817,14121,,PGC014121,818.0,22.0,11.8271883563,,,11.04,9.907
58.9692,-40.68473,14122,,ESO302-021,789.0,5.0,11.4064178917,,,14.61,
59.01855,72.9218,14123,,UGC02890,1165.0,,16.1,,,,12.225
59.2504884654,16.5226096123,14149,133609,UGC02905,292.0,,5.8,14.376298293,14.414239272,,11.017
59.2495707824,16.5206574219,14149,155695,UGC02905,292.0,,5.8,14.4437345113,14.5072434987,,11.017
59.36445,-46.2109,14163,,g0357274-461239,1054.0,,16.8,,,,8.802
59.42775,-48.9115,14169,,NGC_1494,1129.0,,16.8,,,11.19,9.816
59.54445,-22.5672,14180,,ESO483-003,1530.0,36.0,22.1614736212,,,,14.607
59.5941,-44.4669,14190,,NGC_1495,1277.0,,16.8,,,11.65,9.925
59.7336,-45.85926,14212,,ESO249-035,1031.0,7.0,14.9176748727,,,15.16,13.069
59.7550419166,79.5560817792,14216,133618,UGC02896,2543.29663086,190.000305176,38.2,14.9440807001,14.8093818323,14.01,12.356
59.76615,1.35925,14221,,UGC02913,3914.0,6.0,57.0435758138,,,,11.987
59.81595,-45.8717,14225,,ESO249-036,901.0,,16.8,,,14.86,13.076
59.90775,-67.63575,14236,,NGC_1511,1333.0,,15.6,,,10.29,8.605
59.92455,-36.70504,14239,,ESO359-013,1408.0,22.0,20.3876909133,,,13.29,11.832
59.9604,67.14361,14241,,PGC014241,72.0,,2.96,,,,13.125
60.0445957292,0.745162892164,14252,133621,UGC02921,3479.10083008,150.000228882,50.6469001142,15.084259173,15.0926438776,14.68,
60.07725,-67.80682,14255,,NGC_1511A,1320.0,11.0,19.1108701929,,,12.57,10.776
60.1155,68.57776,14261,,NGC_1469,1102.0,25.0,15.9478370448,,,,7.552
60.12255,-49.02969,14262,,ESO_201-_G_014,1061.0,6.0,15.3529546637,,,12.45,10.932
60.17355,-30.83102,14271,,ESO419-013,1494.0,6.0,21.6372184802,,,13.18,11.874
60.22065,-67.61359,14279,,NGC1511B,1439.0,7.0,20.8374800306,,,13.95,
60.2544,74.08389,14286,,UGC_02906,2492.0,6.0,36.187817287,,,11.23,8.954
60.66345,78.27867,14343,,UGC02907,2173.0,7.0,31.5253673608,,,,11.308
60.70095,1.96582,14345,,UGC_02936,3815.0,2.0,55.5861156669,,,11.63,8.755
60.77985,-18.37171,14364,,ESO549-051,2069.0,8.0,30.0107380942,,,15.38,
60.88605,-43.40009,14375,,NGC_1510,1004.0,,16.8,,,9.82,10.352
60.8931,-17.19825,14377,,PGC014377,1890.0,3.0,27.4040250317,,,,14.005
60.97605,-43.3488,14391,,NGC_1512,900.0,,16.8,,,9.18,7.481
61.0113,-54.09998,14397,,NGC_1515,1169.0,,18.0,,,9.74,7.83
61.10565,-36.18056,14407,,ESO359-016,1407.0,,19.0,,,14.29,
61.1133,-2.18796,14409,,NGC_1507,863.0,,11.0,,,,9.576
61.1484,-46.04189,14416,,ESO_250-_G_005,1230.0,16.0,17.8050308198,,,12.72,11.233
61.19715,-33.93567,14424,,ESO359-017,1228.0,40.0,17.7760121671,,,14.45,13.546
61.26645,70.99661,14432,,NGC_1485,1083.0,,16.1,,,10.81,8.513
61.26885,-35.00877,14433,,ESO359-018,1694.0,33.0,24.5497470416,,,14.45,13.806
61.5036,79.83866,14436,,UGC02917,2224.0,9.0,32.2707747158,,,,
61.40385,11.30189,14450,,2MASX_J04053693+1118068,3237.0,75.0,47.0955498056,,,,11.362
61.5003,-17.77536,14458,,ESO550-005,1890.0,,18.2,,,13.59,
61.51065,-22.63156,14460,,ESO483-008,1494.0,6.0,21.6372184802,,,14.98,
61.53315,-52.66826,14462,,NGC1522,904.0,6.0,13.074990424,,,12.94,11.381
61.5648,-8.63602,14464,,PGC014464,2836.0,5.0,41.2156629755,,,14.08,
61.70355,-21.17797,14475,,NGC1518,926.0,,12.0,,,,11.156
61.7658,-55.32432,14481,,IC2032,1062.0,,18.0,,,13.82,
61.80165,-17.2052,14487,,PGC014487,1866.0,,18.2,,,13.02,13.812
61.82745,26.7053,14494,,UGC02961,3907.0,7.0,56.9405230761,,,,13.569
61.9014,-21.43108,14500,,ESO550-008,1859.0,2.0,26.9525831047,,,13.41,12.566
61.94535,69.81242,14508,,IC_0356,895.0,,21.6,,,8.67,5.89
62.0316,-17.19286,14514,,g0408076-171134,1833.0,,18.2,,,12.04,10.114
62.1006,-47.89703,14526,,NGC_1527,1199.0,,18.0,,,9.54,7.625
62.12205,69.6726,14531,,UGC_02955,930.0,40.0,13.4522329095,,,,10.217
62.19015,-35.38917,14548,,ESO359-022,1429.0,6.0,20.692386767,,,15.09,
62.1963,8.51561,14551,,UGC02966,3572.0,5.0,52.0096277664,,,14.91,14.481
62.22405,-55.9895,14553,,IC2038,712.0,,19.2,,,13.47,14.105
62.25795,-45.5176,14558,,IC_2035,1503.0,,18.0,,,10.67,8.865
62.2599,-56.01172,14560,,IC2039,833.0,42.0,12.0448282519,,,13.61,11.958
62.2668,-8.62699,14562,,PGC014562,894.0,3.0,12.9298971603,,,14.27,
62.29965,8.64875,14564,,NGC_1517,3484.0,9.0,50.7187654961,,,,10.157
62.30595,-30.41509,14566,,g0409134-302455,1097.0,25.0,15.8752904129,,,9.3,10.805
62.466,-56.11846,14582,,g0409518-560706,785.0,,19.4,,,,7.619
62.5065,-31.25862,14590,,ESO420-006,1382.0,4.0,20.0104484277,,,,
62.6376,-7.16856,14600,,PGC014600,2934.0,4.0,42.6508763067,,,12.87,
62.7297,-7.28051,14609,,g0410551-071650,3017.0,30.0,43.8683941298,,,12.54,10.53
62.7396,-35.83091,14613,,ESO359-024,847.0,5.0,12.247958821,,,,
62.75265,-31.40769,14617,,g0411006-312428,1370.0,4.0,19.8363365113,,,,10.942
62.7522,-56.48487,14620,,NGC1536,1296.0,,18.0,,,11.43,9.863
62.8314,-16.22971,14626,,PGC014626,1879.0,7.0,27.2438359608,,,13.81,
62.99715,-32.85088,14635,,NGC_1531,1169.0,,22.4,,,12.37,8.416
63.01815,-58.5573,14636,,IC2049,1459.0,45.0,21.127666558,,,,
63.03765,27.93022,14637,,UGC_02977,3713.0,28.0,54.0844900609,,,,9.923
63.018,-32.87415,14638,,NGC_1532,1196.0,,22.4,,,8.71,6.724
63.11805,27.70181,14653,,IC_0359,3814.0,63.0,55.5713938472,,,,8.207
63.1455,-32.81731,14656,,IC2041,1260.0,20.0,18.2403106108,,,13.09,11.722
63.1713,-23.15897,14658,,g0412411-230932,898.0,,7.4,,,12.54,10.82
63.18,-57.73771,14659,,g0412432-574416,1202.0,,20.0,,,,7.438
63.2106,-33.00333,14664,,ESO359-029,873.0,10.0,12.6252013066,,,,
63.22215,-31.3085,14666,,ESO420-011,1396.0,36.0,20.2135789968,,,14.44,13.169
63.24915,-32.5532,14670,,IC_2040,1335.0,15.0,19.3285100884,,,12.11,10.85
63.2622,75.00597,14673,,KUG_0406+748,1711.0,5.0,24.7973119693,,,,11.002
63.2907,-34.42644,14674,,ESO359-031,1481.0,15.0,21.4479041237,,,14.27,
63.30165,13.42185,14678,,UGC02984,1543.0,3.0,22.3507879777,,,,12.142
63.3897,27.54201,14687,,UGC_02985,3987.0,15.0,58.1182686494,,,12.61,9.651
63.41955,-31.64529,14695,,g0413407-313843,1381.0,,23.2,,,9.44,7.721
63.45705,-32.00701,14702,,g0413497-320025,3591.0,24.0,52.2884280617,,,11.54,9.475
63.5976,2.73147,14718,,UGC_02994,3336.0,4.0,48.5477698597,,,13.06,10.687
63.6519,-56.06089,14723,,g0414364-560340,1276.0,,18.0,,,10.5,8.048
63.834237731,0.965897054527,14736,133678,PGC014736,3452.20019531,142.500213623,50.252297677,15.2610248273,15.1738570875,14.75,
63.8235,-50.9451,14740,,ESO201-026,3752.0,12.0,54.6586410279,,,,13.624
63.9381,-55.59229,14757,,g0415451-553532,1247.0,,19.7,,,,6.78
64.0203,8.18011,14762,,UGC_02997,1592.0,,21.0,,,,10.196
64.03665,2.07708,14763,,CGCG_392-011,3576.0,31.0,52.0683033241,,,13.26,11.168
64.0437,-55.78002,14765,,04161030-5546510,1270.0,,18.5,,,,6.276
64.04145,-33.06222,14766,,ESO360-003,2533.0,24.0,36.7870663371,,,,
64.05225,-16.75067,14768,,PGC014768,1954.0,3.0,28.3360341714,,,13.11,13.346
64.1007,-15.12159,14772,,PGC014772,1976.0,8.0,28.6564123131,,,,
64.1022,-60.20683,14773,,IC_2056,1136.0,,12.6,,,10.84,9.145
64.143,2.75903,14779,,UGC_02998,3349.0,3.0,48.7384654223,,,,9.505
64.21365,2.57208,14785,,04165130+0234190,3369.0,27.0,49.031843211,,,,10.947
64.22715,3.0964,14790,,UGC03002,3565.0,6.0,51.9069455403,,,13.44,11.95
64.3090773097,4.78166929514,14800,133693,NGC_1542,3707.97363281,175.000259399,54.0104927896,13.1550149818,12.8338670631,,10.202
64.32915,2.43325,14803,,UGC_03004,3571.0,2.0,51.9949588769,,,,10.725
64.33485,2.45017,14804,,UGC03005,3216.0,3.0,46.7875031274,,,,10.803
64.35525,2.37103,14807,,UGC_03006,3430.0,63.0,49.9266454666,,,,9.503
64.3989,-62.78358,14814,,NGC_1559,1304.0,,12.6,,,9.64,8.007
64.425,-31.29159,14816,,ESO420-015,2761.0,6.0,40.1194756888,,,15.9,
64.43685,-50.16444,14818,,NGC_1556,1020.0,,16.8,,,12.29,10.762
64.47645,-55.93278,14824,,g0417544-555558,1358.0,,18.0,,,12.41,10.983
64.66725,2.56086,14839,,UGC_03008,3255.0,20.0,47.3595898154,,,,9.641
64.69005,-14.20142,14841,,g0418456-141205,3562.0,8.0,51.862938872,,,13.54,11.3
64.73085,3.03294,14847,,IC_0363,3509.0,34.0,51.0854877319,,,,11.164
64.7422242474,5.43416751255,14849,133703,UGC03010,3908.21948242,190.000305176,56.9584760764,14.2573526582,14.0872438631,,12.664
64.7478,-58.2576,14850,,g0418595-581527,1246.0,39.0,18.0371800417,,,13.15,11.304
64.7253,-14.19604,14851,,g0418541-141146,3653.0,39.0,53.201180881,,,12.43,10.359
64.7778,3.18906,14854,,IC_0364,3862.0,39.0,56.2780411912,,,,10.585
64.908,2.40986,14880,,NGC_1550,3785.0,16.0,55.1444610769,,,,8.727
64.923,2.35986,14887,,IC_0366,3736.0,42.0,54.4230919132,,,,11.056
65.0016,-54.93781,14897,,NGC_1566,1496.0,,18.0,,,8.76,6.883
65.0355,-36.68637,14903,,ESO360-007,1159.0,4.0,16.7748686477,,,15.37,
65.0529,-21.24332,14904,,ESO550-023,901.0,8.0,13.0314624449,,,,13.415
65.10945,-31.72457,14910,,g0420263-314329,2813.0,16.0,40.8794988742,,,11.89,9.895
65.11755,-62.8708,14913,,ESO084-013,1526.0,29.0,22.10322305,,,,
65.18145,2.32605,14915,,CGCG_393-007,3912.0,29.0,57.0141321745,,,,10.25
65.2291105374,5.67374509984,14920,133719,UGC03017,3912.07373047,190.000305176,57.0152176211,15.2233037698,15.0356836069,,12.17
65.2326,2.6335,14923,,CGCG_393-008,3973.0,29.0,57.9121631741,,,,9.888
65.307,-21.84583,14936,,g0421137-215045,906.0,,10.3,,,11.3,10.062
65.33325,36.76014,14937,,UGC_03016,2458.0,6.0,35.6908790504,,,,10.082
65.3955,-59.33607,14947,,ESO118-021,1456.0,45.0,21.0841385789,,,,11.891
65.4372,-33.84568,14954,,ESO360-008,1266.0,6.0,18.327366569,,,16.3,
65.4951,-56.97475,14965,,NGC_1574,1030.0,,19.9,,,8.28,7.103
65.55045,-63.61097,14974,,ESO084-015,1300.0,,12.6,,,13.74,
65.6388,3.20258,14992,,CGCG_419-004,3878.0,38.0,56.5135903058,,,,10.604
65.8629,75.29556,15018,,NGC_1530,2460.0,,25.4,,,10.09,8.232
66.18735,-54.942,15055,,NGC_1581,1603.0,21.0,23.2245465461,,,10.96,9.845
66.64095,-53.18736,15102,,IC2073,3971.0,6.0,57.8827195348,,,13.29,12.196
66.6639,66.2933,15103,,UGC03030,3754.0,8.0,54.6880846672,,,,
66.67395,20.40791,15109,,UGC_03045,1387.0,3.0,20.0829950595,,,,9.584
66.8325,-22.55927,15140,,ESO484-019,1636.0,8.0,23.7051137588,,,14.94,
66.85065,-33.5224,15142,,ESO360-010,1135.0,8.0,16.4266448149,,,,
66.87495,30.9476,15147,,UGC03050,2148.0,5.0,31.1611868759,,,,
66.88575,-54.19669,15149,,ESO_157-_G_030,1492.0,18.0,21.6080931946,,,12.77,11.246
66.9087,-55.02767,15153,,NGC_1596,1510.0,,15.3,,,9.75,8.047
66.97905,-55.05777,15168,,NGC1602,1574.0,22.0,22.8022299047,,,,12.019
67.0233,-14.77227,15175,,PGC015175,3396.0,4.0,49.4279032258,,,13.77,
67.040185534,21.6554171542,15179,133807,UGC_03053,2372.52514648,180.000274658,31.0,12.8385127996,12.6470817541,,9.713
67.0598232799,1.06932985655,15181,155784,UGC03054,3893.7722168,167.500259399,56.7457860372,16.5094618584,16.139186361,16.66,12.79
67.0598795588,1.05278648725,15181,133809,UGC03054,3861.12817383,167.500259399,56.2652063235,15.2502573486,14.996194696,16.66,12.79
