RA,Dec,PGC#,NSAID,othername,vhelio,distance,r,i,z,I,K,K_err
125.366493352,3.16923336221,23447,135021,IC_2327,2684.00415039,44.1563529968,14.1214732459,13.8917521766,13.7059363654,13.1,10.932,0.072
125.359010344,-0.418382626348,23451,135020,UGC04358,1813.00280762,28.4798679352,15.6810379389,15.6435127619,15.6271744136,15.59,13.45,0.213
125.41785,73.98836,23453,,NGC_2544,2787.0,,,,,11.82,9.775,0.041
125.49435,73.99809,23462,,CGCG_331-037,3591.0,,,,,,11.33,0.059
125.476020473,22.6411886604,23465,84129,UGC04361,3742.65917969,57.2949676514,15.3601796371,15.2181584579,15.1089589339,14.23,13.021,0.137
125.58105,19.41588,23483,,IC2329,2081.0,,,,,,13.63,0.139
125.66595,-69.77255,23496,,ESO060-004,3978.0,,,,,12.28,,
125.681033064,22.5530724946,23498,135038,NGC_2577,2057.00317383,31.4298095703,12.46870147,12.0581122518,11.7433596731,,9.035,0.016
125.687373501,24.2969658606,23501,64342,08224495+2417489,3853.21923828,59.4562988281,13.5564217878,13.2424550367,13.0752606703,12.34,10.212,0.067
125.722003809,3.57120701046,23504,46684,08225327+0334162,3976.31201172,58.7501449585,13.8847480817,13.6169277234,13.4104572339,12.93,10.69,0.103
125.9814,71.03082,23521,,PGC023521,116.0,3.4,,,,,,
125.796967838,22.6646820481,23522,135051,UGC_04375,2061.00317383,31.5005187988,13.0057372445,12.6382884378,12.4568042154,11.36,9.491,0.036
125.8293,-26.19709,23527,,ESO_495-_G_011,1705.0,,,,,,9.954,0.07
125.895197472,3.22104230904,23540,46677,PGC023540,2929.28076172,47.0314598083,15.5728073158,15.9565906563,15.9090766945,,,
125.9175,-60.87674,23550,,ESO124-015,2582.0,,,,,12.58,,
125.9658,-25.83823,23558,,ESO495-012,1781.0,,,,,13.41,11.873,0.149
125.966559194,14.7517644084,23559,156653,UGC04385,1955.12231445,30.4029083252,14.473487927,14.3900872007,14.326292111,13.71,11.823,0.095
126.042,-18.7755,23579,,IC_2367,2449.0,,,,,10.66,8.402,0.058
126.1401,74.01231,23604,,NGC_2550,2248.0,,,,,12.21,10.392,0.038
126.20955,73.41199,23608,,NGC_2551,2344.0,,,,,,9.363,0.022
126.2634,74.43327,23618,,UGC04363,3528.0,,,,,,13.996,0.207
126.61515,84.9385,23621,,PGC023621,1599.0,,,,,,,
126.2823,74.49694,23625,,PGC023625,3558.0,,,,,,12.394,0.108
126.37185,69.8997,23635,,UGC04378,2225.0,,,,,,,
126.3783,-68.11774,23637,,g0825307-680704,3234.0,,,,,11.35,9.132,0.039
126.448273342,28.1179772093,23643,50209,UGC04395,2196.51660156,33.4986991882,15.2974457756,15.0431351677,14.8740696923,14.39,13.247,0.163
126.435422831,27.8745380351,23646,50207,08254449+2752284,2074.72216797,31.633348465,14.3746481753,14.0962591982,13.8675547457,13.42,11.151,0.057
126.49185,-11.77917,23658,,MCG_-02-22-012,2786.0,,,,,13.21,11.223,0.084
126.518316515,45.9676023416,23660,15876,08260438+4558033,2115.90942383,32.9760513306,14.1017526059,13.9672845273,13.8464654355,13.1,11.206,0.07
126.55305,-54.03598,23666,,ESO164-010,1054.0,,,,,13.63,13.144,0.218
126.640716474,25.4997595504,23686,64412,PGC023686,2148.22973633,32.8345069885,17.1795071129,16.9852360252,16.8061398033,16.38,14.095,0.196
126.683798584,48.8095199434,23691,10026,UGC04401,3091.3190918,46.2899131775,15.9042426678,15.7024070355,15.6948253247,15.71,13.983,0.166
126.783542515,25.9703217636,23701,135129,NGC_2592,2046.00317383,31.2649364471,12.5710862435,12.1801160134,11.8538888253,,9.113,0.017
126.821530865,25.8788040824,23704,135136,NGC_2594,2359.00366211,36.232460022,13.6307094454,13.2617977022,12.9923389314,,10.364,0.027
126.825269825,46.034178771,23706,15877,PGC023706,2150.37109375,33.5007705688,15.9321911735,15.9191048545,15.8369458122,15.68,13.023,0.126
126.865163194,25.7243689745,23707,64410,UGC04418,2245.828125,34.3801040649,15.385965561,15.1955473176,15.0900289766,14.72,,
126.86205,-71.07259,23713,,ESO060-007,1524.0,,,,,,,
126.89205,-12.75659,23723,,g0827341-124524,2795.0,,,,,12.04,10.987,0.148
126.96495,73.51706,23731,,UGC04390,2167.0,,,,,,,
126.95055,73.65133,23732,,UGC04389,2140.0,,,,,,12.771,0.106
126.99675,-30.5481,23740,,ESO431-010,1777.0,,,,,,,
127.007775031,54.4470503674,23741,76446,UGC04415,3613.62036133,54.289150238,15.0402644383,14.903259586,14.8409693943,14.42,13.873,0.269
127.09035,-12.14118,23761,,PGC023761,1607.0,,,,,13.77,,
127.09250593,25.1242833796,23762,64403,IC_0508,2185.01269531,33.4648551941,14.2772893092,14.1216191432,13.9807862422,,11.337,0.064
127.118466344,41.8559272193,23769,156710,UGC04426,396.0,9.77,15.1899150946,14.7567209341,14.9452966788,,,
127.12035,85.60803,23770,,UGC_04297,2001.0,,,,,,10.07,0.036
127.16625,73.74796,23781,,NGC_2550A,3643.0,,,,,,10.037,0.069
127.25835,-60.96843,23804,,ESO124-016,2694.0,,,,,13.81,11.785,0.068
127.270154148,-3.84153673149,23808,135173,PGC023808,3060.00463867,48.2872695923,17.1312050992,17.013901251,16.8762765104,,,
127.2717,73.6291,23809,,PGC023809,2844.0,,,,,,,
127.411449661,52.0764212182,23834,156732,PGC023834,1753.17907715,28.2207775116,15.1722918194,15.1365156811,15.0015173596,14.93,12.469,0.081
127.4625,73.8565,23840,,UGC04413,2270.0,,,,,,13.277,0.179
127.47615,-7.53881,23847,,PGC023847,1525.0,,,,,14.06,13.228,0.179
127.507211541,17.2598229902,23852,105170,UGC04444,2086.64453125,32.6342544556,14.0882087179,13.8855643698,13.7357268759,12.71,11.502,0.104
127.606259124,31.1896415494,23862,47797,PGC023862,2121.41894531,32.5010948181,16.3196923613,16.1553304075,16.0728490233,15.56,,
127.72215,74.68747,23886,,UGC04423,3508.0,,,,,,12.612,0.129
127.72575,-30.09798,23888,,ESO_431-_G_013,2816.0,,,,,14.19,11.327,0.098
127.84005,6.99998,23907,,PGC023907,1864.0,,,,,17.4,,
128.05695,55.86587,23943,,PGC023943,-3.0,,,,,,12.938,0.132
128.23935,-22.90076,23977,,ESO495-017,1468.0,,,,,13.0,11.663,0.122
128.242720501,61.8041415229,23979,83300,08325828+6148145,3418.58203125,50.9548339844,14.3266679216,14.057932036,13.886106627,13.49,11.086,0.081
128.25825,-30.3973,23982,,ESO431-015,1127.0,,,,,,,
128.34495,-22.97359,23997,,g0833228-225825,1678.0,,,,,8.98,6.794,0.017
128.346411412,29.5388282001,23998,156774,08332313+2932197,2082.77587891,31.9926223755,13.0744835895,12.9495980304,12.9004494709,13.27,11.029,0.079
128.50185,85.9447,24001,,UGC04348,1931.0,,,,,,14.757,0.371
128.398416353,29.4992317239,24004,50264,NGC2604B,2118.25219727,32.5237083435,15.6054243464,15.5009302515,15.3906874079,15.14,13.058,0.103
128.427349735,27.7122165824,24012,64477,PGC024012,2230.08837891,34.202835083,15.0300021516,14.8588328706,14.7365584718,14.21,12.167,0.098
128.42235,74.40403,24015,,UGC_04448,3547.0,,,,,,10.458,0.031
128.4585,-13.17473,24028,,N2612,1639.0,,,,,10.51,8.756,0.023
128.516639119,52.0021596599,24031,10108,PGC024031,2917.93701172,44.0117416382,15.1680800485,14.9213645028,14.7469279336,14.32,12.21,0.087
128.486078038,26.9726658845,24038,64459,NGC2607,3522.43774414,54.4819335938,14.1552329758,13.8864761094,13.7172618607,13.83,12.038,0.094
128.48715,-21.88495,24039,,ESO562-019,1777.0,,,,,13.82,,
128.5302,66.17998,24050,,UGC04459,19.0,3.66,,,,,,
128.538,-30.09008,24053,,ESO431-016,2800.0,,,,,13.83,11.752,0.105
128.60145,-31.82214,24063,,ESO_431-_G_017,2016.0,,,,,12.4,10.301,0.054
128.68261876,84.3199970643,24074,135285,UGC04396,1996.00317383,32.3466529846,14.7035675999,14.4317513462,14.2914277073,,11.752,0.11
128.89905,-32.14926,24089,,ESO431-018,1552.0,,,,,11.82,,
128.807686735,28.7532528753,24104,156791,UGC04482,2052.89038086,31.6098461151,15.9770171814,15.8032424621,15.6695678406,15.19,13.549,0.18
128.821035165,28.4752491783,24111,135296,NGC_2608,2135.00341797,32.8024749756,12.578049147,12.2852463363,12.1026043533,11.21,9.312,0.032
129.048608216,50.4190506767,24160,10200,08361167+5025083,3242.2512207,48.1288261414,14.4283780468,14.0459775341,13.7272920025,13.42,10.754,0.056
129.01389937,1.32977679085,24165,135323,PGC024165,3986.00634766,59.252281189,15.0896777959,14.7798309178,14.5719566197,14.18,12.005,0.092
129.022150995,1.89407290751,24166,135325,UGC_04494,3920.00610352,58.2995147705,14.3403009427,14.0327619565,13.7935060513,13.63,11.482,0.092
129.0633,-26.40933,24171,,ESO_495-_G_021,868.0,7.96,,,,11.0,8.965,0.024
129.064234893,28.0603374372,24178,135328,KUG_0833+282,3507.00561523,54.2900657654,14.1095835892,13.8623721329,13.6804663865,,10.862,0.053
129.14565,-20.47049,24195,,A0834-2017,3575.0,,,,,11.04,9.006,0.023
129.23115,77.83256,24200,,UGC04466,1418.0,,,,,,,
129.3393,80.54818,24210,,UGC04454,869.0,,,,,,13.591,0.163
129.247205652,1.79205252763,24212,135343,CGCG_004-086,3951.00610352,58.7038955688,14.5120586692,14.1815285026,13.92771762,13.61,11.241,0.105
129.26415,69.77639,24213,,UGC04483,156.0,3.56,,,,,,
129.29565,-22.24996,24219,,ESO563-002,1651.0,,,,,13.46,12.867,0.149
129.32985,-20.94005,24225,,g0837191-205624,2462.0,,,,,12.62,10.248,0.057
129.35265,-55.12372,24229,,NGC_2640,1051.0,,,,,9.6,6.61,0.018
129.3564,78.02641,24231,,NGC_2591,1323.0,,,,,11.52,9.534,0.029
129.386272374,28.705214225,24235,156815,08373270+2842187,3469.74609375,53.7419013977,12.7046561881,12.3652339622,12.1271053,11.6,9.587,0.028
129.3921,-16.93248,24236,,PGC024236,1967.0,,,,,13.33,11.646,0.107
129.422666173,51.6525607692,24242,10084,UGC04499,686.590332031,13.7430925369,13.9013598538,13.7182067013,13.6457656003,16.61,,
129.484085206,-2.46334662678,24253,135369,g0837562-022748,1859.00292969,29.0897960663,14.616430968,14.4237315357,14.3286215961,13.22,11.289,0.073
129.656280717,61.4440307249,24295,83316,PGC024295,3456.26123047,51.3800086975,15.2818666039,15.2071900903,15.0903382836,14.43,12.875,0.123
129.6957,-75.15318,24312,,ESO036-006,1355.0,,,,,12.95,13.725,0.272
129.79275,-29.6144,24337,,ESO431-024,2515.0,,,,,,,
129.907035439,53.456595705,24351,10333,UGC04514,685.688903809,13.7110376358,14.1029884861,13.9436333225,13.8900120304,13.16,,
129.9384,-23.45876,24355,,A0837-2316,2414.0,,,,,12.04,9.736,0.037
129.97815,73.75401,24360,,UGC04502,3287.0,,,,,13.82,,
130.01535,-34.40627,24370,,ESO371-003,1926.0,,,,,12.89,11.072,0.068
130.061539049,5.63598348417,24374,156838,UGC04524,1940.00305176,30.6583118439,15.6569061496,15.5406208255,15.388832114,15.32,,
130.09459962,23.539670956,24381,156839,08402270+2332228,3614.68603516,55.575252533,13.4012432378,13.0911293309,12.8719826024,12.58,10.157,0.048
130.2102,73.48661,24397,,IC_0511,3634.0,,,,,,10.179,0.039
130.21215,-32.04654,24398,,ESO_432-_G_002,2865.0,,,,,13.57,10.439,0.066
130.23795,-23.91352,24402,,g0840571-235449,3860.0,,,,,12.6,10.534,0.055
130.260866112,49.425283744,24404,16000,PGC024404,3044.953125,45.4168510437,15.6203040755,15.4814643538,15.3680495894,14.76,12.946,0.146
130.2612,-33.05279,24405,,08410265-3303095,1883.0,,,,,13.72,10.877,0.105
130.32585,66.86038,24410,,UGC04516,3923.0,,,,,,11.738,0.092
130.382798066,4.98020595612,24425,135430,NGC_2644,1939.00305176,30.6256313324,13.8859096414,13.6264034158,13.4045482523,12.82,10.346,0.07
130.41165,-20.74416,24429,,g0841388-204439,1894.0,,,,,12.84,11.131,0.112
130.607384919,37.2210513737,24453,31879,08422576+3713157,3852.34448242,60.1684989929,13.3158999184,12.909100602,12.6081972817,12.51,9.79,0.028
130.6353,-19.8722,24454,,g0842325-195220,1623.0,,,,,13.58,11.373,0.051
130.645486299,10.5846685994,24457,116032,UGC04540,2058.86450195,33.0562477112,14.5924416301,14.437761378,14.3251477001,14.23,12.718,0.192
130.665860027,14.2856217208,24464,135440,NGC_2648,2060.00317383,32.7764663696,12.0385936571,11.6349815203,11.343843825,10.61,8.649,0.017
130.700897184,14.2652401901,24469,156854,PGC024469,2126.54589844,34.0112266541,14.422933484,14.4060935029,14.2278632172,14.27,11.77,0.083
130.687269183,35.7577139366,24470,36116,UGC04537,2918.90795898,44.2086601257,16.9551654705,16.8280483135,16.7205062756,16.24,,
130.69965,72.97644,24473,,NGC_2614,3457.0,,,,,,10.183,0.055
130.7379,-20.05114,24479,,g0842571-200304,1703.0,,,,,11.84,9.42,0.025
130.81605,-33.56878,24488,,08431586-3334076,2295.0,,,,,12.53,9.947,0.052
130.81545,-20.66255,24489,,g0843157-203946,1726.0,,,,,12.77,11.204,0.112
130.816460975,13.0859810048,24490,109872,08431592+1305089,2072.44970703,33.127117157,14.2617420402,13.9082779136,13.6249813285,13.25,10.858,0.057
130.841039839,45.7359855304,24493,26518,UGC04543,-35.1520462036,4.49349117279,14.7765713122,14.5771723178,14.4713554767,14.44,14.002,0.199
130.84365,-17.38677,24494,,PGC024494,2020.0,,,,,,13.843,0.265
130.87035,67.95839,24500,,PGC024500,3897.0,,,,,,14.27,0.254
130.908652392,50.2056090852,24506,135457,NGC_2639,3336.00512695,49.1892929077,12.0045875784,11.6242546317,11.3279651877,,8.389,0.016
130.919880558,22.094117415,24509,91326,UGC04554,3726.79736328,57.2695541382,15.4957595282,15.2560801917,15.115495246,14.76,,
131.024690488,49.7939413745,24528,135464,UGC_04551,1749.00268555,28.3064880371,12.9710979653,12.5329971504,12.3239765358,,9.32,0.017
131.0304,66.96215,24529,,UGC04539,3657.0,,,,,,11.419,0.092
131.031967892,30.1190691404,24530,135465,08440758+3007086,2220.00341797,34.2736625671,13.7581441819,13.3120191514,12.9486978471,12.74,10.015,0.029
131.09835,76.917,24539,,UGC04527,720.0,,,,,,12.469,0.105
131.06265,41.71673,24540,,UGC04556,1789.0,,,,,14.55,13.247,0.138
131.09175,-34.69411,24543,,ESO371-011,2160.0,,,,,13.29,10.423,0.044
131.089260809,58.8420435207,24545,76702,08442143+5850311,1293.57202148,21.6850166321,13.844287186,13.5823052219,13.3785755923,12.85,10.723,0.062
131.1291,-20.35039,24558,,g0844310-202102,3456.0,,,,,11.4,9.249,0.032
131.2746,-31.3395,24588,,08450592-3120222,2008.0,,,,,12.5,10.11,0.08
131.28435,-33.79475,24590,,NGC_2663,2075.0,,,,,9.24,6.69,0.018
131.3205,85.73992,24602,,IC_0499,1883.0,,,,,,9.355,0.03
131.38335,-15.12114,24612,,A0843-1456,3957.0,,,,,11.52,9.699,0.045
131.3949,72.99829,24614,,UGC04547,3607.0,,,,,,10.789,0.051
131.407751386,36.934634185,24620,31882,08453785+3656047,3920.45703125,61.3513565063,13.8226638626,13.526540358,13.2640548538,13.01,10.638,0.04
131.45865,-17.53245,24625,,PGC024625,2014.0,,,,,,12.294,0.13
131.50425,-19.30289,24634,,g0846010-191810,1734.0,,,,,,9.204,0.024
131.643358213,36.4390884283,24655,36120,PGC024655,3188.69799805,47.7427864075,16.2511843946,16.4312915113,16.337173393,15.82,13.702,0.173
131.668846153,2.40799793045,24657,156887,PGC024657,3971.03173828,58.9981269836,15.9485781759,15.6692259878,15.7279208273,15.06,13.048,0.161
131.66663873,13.2136503797,24661,109913,08463996+1312492,1980.08239746,31.4304008484,14.7930678823,14.4606494405,14.2180079915,13.71,11.403,0.061
131.69706475,13.7067924307,24666,156888,PGC024666,2141.33007812,34.398979187,16.0594119627,15.883413275,15.7539958556,15.27,13.214,0.161
131.741372242,21.7143470137,24673,135496,UGC04592,3711.00585938,56.8819007874,15.1676984902,14.9813581582,14.8321939584,14.63,13.386,0.171
131.7726,-33.76426,24676,,ESO_371-_G_016,2257.0,,,,,,7.988,0.047
131.8161,72.98561,24682,,NGC_2629,3735.0,,,,,,8.835,0.023
131.84475,49.55866,24688,,UGC_04587,3043.0,,,,,12.67,10.137,0.038
131.923719302,13.4191084644,24699,109881,08474169+1325088,2058.4128418,32.8958587646,13.6287893328,13.2871221575,13.0583757433,13.28,11.151,0.065
131.971175207,53.8762445279,24707,106819,NGC_2656,-66.9662475586,4.02284383774,13.9528006436,13.5292195203,13.2189043881,13.12,10.413,0.042
131.9904,73.53933,24711,,IC2389,2585.0,,,,,13.03,11.5,0.099
131.98995,72.89572,24722,,NGC_2641,3123.0,,,,,,9.862,0.047
132.01935,74.09878,24723,,NGC_2633,2159.0,,,,,11.03,8.955,0.028
132.078279737,-3.01956243212,24737,135503,PGC024737,3968.00634766,60.3868789673,14.5125315242,14.2793943934,14.1613543086,13.32,12.128,0.126
132.113552323,19.0194834648,24741,105415,08482725+1901101,3993.58642578,60.7695465088,14.3732162779,14.0141121214,13.7194420164,13.41,11.018,0.038
132.1017,73.67128,24747,,NGC_2636,1896.0,,,,,,10.757,0.046
132.1059,73.96711,24749,,NGC_2634,2269.0,,,,,,9.252,0.028
132.1392,78.53261,24758,,UGC04566,3752.0,,,,,,,
132.159,73.93927,24760,,NGC2634A,2088.0,,,,,13.15,11.515,0.099
132.24795,-18.5875,24774,,ESO563-023,1721.0,,,,,13.69,11.644,0.108
132.2496,70.10967,24775,,UGC_04593,3575.0,,,,,,10.915,0.05
132.2517,-7.82984,24778,,g0849004-074947,2910.0,,,,,12.28,10.553,0.079
132.27495,-26.3215,24781,,ESO496-010,814.0,7.8,,,,13.51,11.902,0.123
132.299100042,60.2212764321,24784,156904,08491181+6013163,1338.66870117,22.3967514038,12.2421131969,11.8040543437,11.4579048991,11.38,8.441,0.016
132.3291,-19.00417,24789,,A0847-1849,2690.0,,,,,,9.65,0.047
132.350787003,19.0743156224,24792,105419,NGC2673,3749.69506836,56.8720359802,14.1070973345,13.7444188066,13.5629517504,12.73,8.351,0.022
132.741832193,84.2632149934,24802,135519,UGC04557,1815.00280762,29.6290607452,16.0865576378,16.0595514885,16.1751978508,,,
132.49305,70.2995,24817,,NGC_2650,3827.0,,,,,,9.68,0.036
132.5154,-70.12663,24823,,ESO060-015,3580.0,,,,,13.1,11.478,0.11
132.549208128,35.0764237082,24829,36079,08501180+3504350,2296.86328125,35.6356163025,13.5822057945,13.2530565483,12.9666204673,12.72,10.408,0.038
132.59205,73.46297,24838,,NGC_2646,3728.0,,,,,,9.355,0.023
132.60645,-19.52946,24840,,ESO563-026,3404.0,,,,,15.74,,
132.68955,-21.96334,24854,,g0850455-215748,2574.0,,,,,11.83,9.092,0.029
132.7335,-34.5375,24860,,ESO_371-_G_020,2368.0,,,,,11.27,8.755,0.047
132.754243102,24.3208841556,24865,135521,UGC04626,2731.00439453,42.4573135376,16.2197910887,15.9096008879,15.9648605925,16.2,,
132.7794,-17.5638,24870,,g0851070-173350,2001.0,,,,,12.3,10.157,0.078
132.79035,-35.09336,24872,,08510970-3505361,1866.0,,,,,13.02,10.526,0.066
132.81165,71.85233,24875,,CGCG_332-020_NED02,3470.0,,,,,,10.921,0.042
132.88727516,30.8653413205,24884,135527,08513293+3051552,2034.64196777,31.8185958862,12.4662859138,12.1127340491,11.8741037543,12.42,9.654,0.037
132.8937,-21.64688,24885,,ESO563-029,2534.0,,,,,15.13,,
132.918200016,51.1186134817,24887,16074,UGC04628,771.018127441,14.9404535294,15.1450275233,14.9479659846,14.8542960933,15.73,,
132.907605851,-2.35392442024,24889,135530,PGC024889,3333.00512695,51.4429969788,16.5952246017,16.5364038772,16.4814836807,15.43,11.687,0.131
132.907659351,-2.36575793226,24890,156921,PGC024890,3297.00512695,50.9748649597,14.578120294,14.4800177244,14.3867464689,13.43,11.687,0.131
132.93255,-2.13402,24893,,g0851438-020803,3308.0,,,,,11.64,10.522,0.106
132.9678,-24.31375,24898,,ESO496-012,2592.0,,,,,13.95,12.134,0.102
132.9918,71.81444,24903,,PGC024903,3710.0,,,,,,11.787,0.089
133.0764,-17.74442,24913,,A0850-1733,1697.0,,,,,10.88,9.058,0.036
133.21875,72.92661,24923,,CGCG_331-070,3784.0,,,,,,10.676,0.047
133.158423792,-2.60321332966,24926,135536,g0852380-023612,1607.00244141,25.9170341492,13.337020972,12.8678589847,12.5232316043,11.77,9.635,0.033
133.16355,-33.46604,24928,,ESO371-024,2264.0,,,,,12.88,12.998,0.218
133.172312556,33.4217463448,24930,135538,NGC_2683,411.0,10.1865596771,10.2475294079,9.7912420239,9.47493877073,8.43,6.316,0.016
133.2963,76.48606,24947,,UGC_04623,2885.0,,,,,11.47,9.866,0.04
133.31475,73.18883,24949,,PGC024949,2399.0,,,,,,11.857,0.064
133.37445,-59.21708,24959,,NGC_2714,2800.0,,,,,10.94,8.726,0.029
133.386357885,51.3137237455,24961,156939,NGC_2681,692.001098633,13.9111604691,11.0778168628,10.8580674121,10.4461468646,,7.426,0.016
133.399559754,45.3355167171,24963,33756,UGC04648,1887.1953125,30.097700119,15.2371852153,15.0198333018,14.9479777568,14.82,,
133.63545,-32.93747,24966,,08543250-3256149,2156.0,,,,,10.95,8.528,0.019
133.4262,73.49092,24970,,IC_0520,3486.0,,,,,,8.713,0.023
133.588551616,23.1581380403,24995,91365,PGC024995,2880.23388672,44.8799552917,15.5116754234,15.2662091911,15.0947900474,14.58,12.575,0.098
133.600579048,34.5564253283,25001,47876,UGC04660,2192.0378418,34.1804542542,15.4917632199,15.2410346128,15.1295977689,14.55,13.193,0.111
133.6128,-3.06702,25003,,g0854271-030401,1838.0,,,,,10.72,8.849,0.021
133.669581198,20.5836081358,25007,105431,08544069+2035009,3785.91674805,57.8127212524,14.0466225692,13.696782405,13.4719098159,13.21,10.708,0.036
133.667959272,47.1037988789,25012,26583,UGC04659,1771.02197266,28.6184597015,15.1584639741,14.8945098115,14.73749115,16.75,14.338,0.29
133.692966037,39.5388088926,25020,135558,08544630+3932197,3973.00634766,61.4655647278,13.4521181973,13.110708514,12.8632433804,12.76,10.265,0.032
133.725237592,49.1604783179,25024,16052,08545403+4909374,2883.54956055,43.3875579834,13.5862820595,13.3201249093,13.1611550301,12.74,10.374,0.047
133.7475,-2.98761,25029,,g0854594-025915,1814.0,,,,,11.62,9.886,0.037
133.81575,-32.04661,25045,,08551578-3202478,1473.0,,,,,12.13,9.742,0.053
133.888283018,31.2116479285,25063,50379,08553320+3112420,2032.09960938,31.8703460693,15.2675061014,14.9040608194,14.7228474405,14.23,11.604,0.035
133.894654585,58.7345072727,25065,135568,NGC_2685,883.001342773,16.2104759216,11.585517905,11.1966095187,11.0066795566,,8.332,0.017
133.90035,-67.45312,25066,,g0855359-672711,3299.0,,,,,11.94,9.887,0.038
133.9023,-3.18385,25067,,g0855365-031102,1857.0,,,,,,8.838,0.017
133.91085,78.22353,25069,,NGC_2655,1403.0,,,,,,6.94,0.016
133.9533,-3.12736,25075,,g0855488-030739,1825.0,,,,,,9.367,0.023
133.969054005,2.52487183252,25081,156953,UGC04673,3818.00585938,57.2724494934,14.7173201134,14.5253683617,14.489048629,15.11,,
134.0061,-37.19685,25089,,ESO371-028,2503.0,,,,,13.87,13.592,0.167
134.031413241,39.8691423826,25096,47072,PGC025096,1874.6986084,29.7507743835,16.8991762478,16.9969011624,16.9470650036,16.39,14.243,0.229
134.0337,-3.36003,25097,,g0856081-032136,2008.0,,,,,10.82,8.874,0.027
134.051517386,-2.56356339068,25102,135572,NGC_2706,1631.00256348,26.2207832336,13.5020780174,13.0882463066,12.7124013511,12.16,9.519,0.023
134.0535,-3.24304,25103,,g0856129-031435,1911.0,,,,,13.3,11.364,0.084
134.078004924,-0.441482711474,25109,11887,PGC025109,3806.74291992,57.6462783813,14.9849762922,14.7050938612,14.4834713941,13.96,11.837,0.071
